date;state;country;deaths
2020-05-04;no;Tanzania;16.0
2020-05-04;no;Thailand;54.0
2020-05-04;no;Timor-Leste;0.0
2020-05-04;no;Togo;9.0
2020-05-04;no;Trinidad and Tobago;8.0
2020-05-04;no;Tunisia;43.0
2020-05-04;no;Turkey;3461.0
2020-05-04;no;US;71868.0
2020-05-04;no;Uganda;0.0
2020-05-04;no;Ukraine;303.0
2020-05-04;no;United Arab Emirates;137.0
2020-05-04;no;United Kingdom;28490.0
2020-05-04;no;Uruguay;17.0
2020-05-04;no;Uzbekistan;10.0
2020-05-04;no;Venezuela;10.0
2020-05-04;no;Vietnam;0.0
2020-05-04;no;West Bank and Gaza;2.0
2020-05-04;no;Western Sahara;0.0
2020-05-04;no;Yemen;2.0
2020-05-04;no;Zambia;3.0
2020-05-04;no;Zimbabwe;4.0
2020-05-05;Alberta;Canada;106.0
2020-05-05;Anguilla;United Kingdom;0.0
2020-05-05;Anhui;China;6.0
2020-05-05;Aruba;Netherlands;2.0
2020-05-05;Australian Capital Territory;Australia;3.0
2020-05-05;Beijing;China;9.0
2020-05-05;Bermuda;United Kingdom;7.0
2020-05-05;Bonaire, Sint Eustatius and Saba;Netherlands;0.0
2020-05-05;British Columbia;Canada;121.0
2020-05-05;British Virgin Islands;United Kingdom;1.0
2020-05-05;Cayman Islands;United Kingdom;1.0
2020-05-05;Channel Islands;United Kingdom;40.0
2020-05-05;Chongqing;China;6.0
2020-05-05;Curacao;Netherlands;1.0
2020-05-05;Diamond Princess;Canada;1.0
2020-05-05;Falkland Islands (Malvinas);United Kingdom;0.0
2020-05-05;Faroe Islands;Denmark;0.0
2020-05-05;French Guiana;France;1.0
2020-05-05;French Polynesia;France;0.0
2020-05-05;Fujian;China;1.0
2020-05-05;Gansu;China;2.0
2020-05-05;Gibraltar;United Kingdom;0.0
2020-05-05;Grand Princess;Canada;0.0
2020-05-05;Greenland;Denmark;0.0
2020-05-05;Guadeloupe;France;12.0
2020-05-05;Guangdong;China;8.0
2020-05-05;Guangxi;China;2.0
2020-05-05;Guizhou;China;2.0
2020-05-05;Hainan;China;6.0
2020-05-05;Hebei;China;6.0
2020-05-05;Heilongjiang;China;13.0
2020-05-05;Henan;China;22.0
2020-05-05;Hong Kong;China;4.0
2020-05-05;Hubei;China;4512.0
2020-05-05;Hunan;China;4.0
2020-05-05;Inner Mongolia;China;1.0
2020-05-05;Isle of Man;United Kingdom;23.0
2020-05-05;Jiangsu;China;0.0
2020-05-05;Jiangxi;China;1.0
2020-05-05;Jilin;China;1.0
2020-05-05;Liaoning;China;2.0
2020-05-05;Macau;China;0.0
2020-05-05;Manitoba;Canada;7.0
2020-05-05;Martinique;France;14.0
2020-05-05;Mayotte;France;9.0
2020-05-05;Montserrat;United Kingdom;1.0
2020-05-05;New Brunswick;Canada;0.0
2020-05-05;New Caledonia;France;0.0
2020-05-05;New South Wales;Australia;44.0
2020-05-05;Newfoundland and Labrador;Canada;3.0
2020-05-05;Ningxia;China;0.0
2020-05-05;Northern Territory;Australia;0.0
2020-05-05;Northwest Territories;Canada;0.0
2020-05-05;Nova Scotia;Canada;41.0
2020-05-05;Ontario;Canada;1505.0
2020-05-05;Prince Edward Island;Canada;0.0
2020-05-05;Qinghai;China;0.0
2020-05-05;Quebec;Canada;2399.0
2020-05-05;Queensland;Australia;6.0
2020-05-05;Reunion;France;0.0
2020-05-05;Saint Barthelemy;France;0.0
2020-05-05;Saint Pierre and Miquelon;France;0.0
2020-05-05;Saskatchewan;Canada;7.0
2020-05-05;Shaanxi;China;3.0
2020-05-05;Shandong;China;7.0
2020-05-05;Shanghai;China;7.0
2020-05-05;Shanxi;China;0.0
2020-05-05;Sichuan;China;3.0
2020-05-05;Sint Maarten;Netherlands;14.0
2020-05-05;South Australia;Australia;4.0
2020-05-05;St Martin;France;3.0
2020-05-05;Tasmania;Australia;13.0
2020-05-05;Tianjin;China;3.0
2020-05-05;Tibet;China;0.0
2020-05-05;Turks and Caicos Islands;United Kingdom;1.0
2020-05-05;Victoria;Australia;18.0
2020-05-05;Western Australia;Australia;9.0
2020-05-05;Xinjiang;China;3.0
2020-05-05;Yukon;Canada;0.0
2020-05-05;Yunnan;China;2.0
2020-05-05;Zhejiang;China;1.0
2020-05-05;no;Afghanistan;95.0
2020-05-05;no;Albania;31.0
2020-05-05;no;Algeria;470.0
2020-05-05;no;Andorra;46.0
2020-05-05;no;Angola;2.0
2020-05-05;no;Antigua and Barbuda;3.0
2020-05-05;no;Argentina;264.0
2020-05-05;no;Armenia;40.0
2020-05-05;no;Austria;606.0
2020-05-05;no;Azerbaijan;26.0
2020-05-05;no;Bahamas;11.0
2020-05-05;no;Bahrain;8.0
2020-05-05;no;Bangladesh;183.0
2020-05-05;no;Barbados;7.0
2020-05-05;no;Belarus;107.0
2020-05-05;no;Belgium;8016.0
2020-05-05;no;Belize;2.0
2020-05-05;no;Benin;2.0
2020-05-05;no;Bhutan;0.0
2020-05-05;no;Bolivia;86.0
2020-05-05;no;Bosnia and Herzegovina;79.0
2020-05-05;no;Botswana;1.0
2020-05-05;no;Brazil;7938.0
2020-05-05;no;Brunei;1.0
2020-05-05;no;Bulgaria;80.0
2020-05-05;no;Burkina Faso;48.0
2020-05-05;no;Burma;6.0
2020-05-05;no;Burundi;1.0
2020-05-05;no;Cabo Verde;2.0
2020-05-05;no;Cambodia;0.0
2020-05-05;no;Cameroon;64.0
2020-05-05;no;Central African Republic;0.0
2020-05-05;no;Chad;17.0
2020-05-05;no;Chile;275.0
2020-05-05;no;Colombia;378.0
2020-05-05;no;Comoros;0.0
2020-05-05;no;Congo (Brazzaville);10.0
2020-05-05;no;Congo (Kinshasa);34.0
2020-05-05;no;Costa Rica;6.0
2020-05-05;no;Cote d'Ivoire;18.0
2020-05-05;no;Croatia;83.0
2020-05-05;no;Cuba;69.0
2020-05-05;no;Cyprus;15.0
2020-05-05;no;Czechia;257.0
2020-05-05;no;Denmark;503.0
2020-05-05;no;Diamond Princess;13.0
2020-05-05;no;Djibouti;2.0
2020-05-05;no;Dominica;0.0
2020-05-05;no;Dominican Republic;354.0
2020-05-05;no;Ecuador;1569.0
2020-05-05;no;Egypt;452.0
2020-05-05;no;El Salvador;14.0
2020-05-05;no;Equatorial Guinea;3.0
2020-05-05;no;Eritrea;0.0
2020-05-05;no;Estonia;55.0
2020-05-05;no;Eswatini;1.0
2020-05-05;no;Ethiopia;4.0
2020-05-05;no;Fiji;0.0
2020-05-05;no;Finland;246.0
2020-05-05;no;France;25498.0
2020-05-05;no;Gabon;6.0
2020-05-05;no;Gambia;1.0
2020-05-05;no;Georgia;9.0
2020-05-05;no;Germany;6993.0
2020-05-05;no;Ghana;18.0
2020-05-05;no;Greece;146.0
2020-05-05;no;Grenada;0.0
2020-05-05;no;Guatemala;19.0
2020-05-05;no;Guinea;10.0
2020-05-05;no;Guinea-Bissau;1.0
2020-05-05;no;Guyana;10.0
2020-05-05;no;Haiti;12.0
2020-05-05;no;Holy See;0.0
2020-05-05;no;Honduras;93.0
2020-05-05;no;Hungary;363.0
2020-05-05;no;Iceland;10.0
2020-05-05;no;India;1693.0
2020-05-05;no;Indonesia;872.0
2020-05-05;no;Iran;6340.0
2020-05-05;no;Iraq;102.0
2020-05-05;no;Ireland;1339.0
2020-05-05;no;Israel;238.0
2020-05-05;no;Italy;29315.0
2020-05-05;no;Jamaica;9.0
2020-05-05;no;Japan;593.0
2020-05-05;no;Jordan;9.0
2020-05-05;no;Kazakhstan;29.0
2020-05-05;no;Kenya;24.0
2020-05-05;no;Korea, South;255.0
2020-05-05;no;Kosovo;26.0
2020-05-05;no;Kuwait;40.0
2020-05-05;no;Kyrgyzstan;11.0
2020-05-05;no;Laos;0.0
2020-05-05;no;Latvia;17.0
2020-05-05;no;Lebanon;25.0
2020-05-05;no;Lesotho;0.0
2020-05-05;no;Liberia;20.0
2020-05-05;no;Libya;3.0
2020-05-05;no;Liechtenstein;1.0
2020-05-05;no;Lithuania;46.0
2020-05-05;no;Luxembourg;96.0
2020-05-05;no;MS Zaandam;2.0
2020-05-05;no;Madagascar;0.0
2020-05-05;no;Malawi;3.0
2020-05-05;no;Malaysia;106.0
2020-05-05;no;Maldives;2.0
2020-05-05;no;Mali;32.0
2020-05-05;no;Malta;5.0
2020-05-05;no;Mauritania;1.0
2020-05-05;no;Mauritius;10.0
2020-05-05;no;Mexico;2507.0
2020-05-05;no;Moldova;136.0
2020-05-05;no;Monaco;4.0
2020-05-05;no;Mongolia;0.0
2020-05-05;no;Montenegro;8.0
2020-05-05;no;Morocco;181.0
2020-05-05;no;Mozambique;0.0
2020-05-05;no;Namibia;0.0
2020-05-05;no;Nepal;0.0
2020-05-05;no;Netherlands;5168.0
2020-05-05;no;New Zealand;21.0
2020-05-05;no;Nicaragua;5.0
2020-05-05;no;Niger;38.0
2020-05-05;no;Nigeria;98.0
2020-05-05;no;North Macedonia;86.0
2020-05-05;no;Norway;215.0
2020-05-05;no;Oman;13.0
2020-05-05;no;Pakistan;564.0
2020-05-05;no;Panama;210.0
2020-05-05;no;Papua New Guinea;0.0
2020-05-05;no;Paraguay;10.0
2020-05-05;no;Peru;1444.0
2020-05-05;no;Philippines;637.0
2020-05-05;no;Poland;716.0
2020-05-05;no;Portugal;1074.0
2020-05-05;no;Qatar;12.0
2020-05-05;no;Romania;841.0
2020-05-05;no;Russia;1451.0
2020-05-05;no;Rwanda;0.0
2020-05-05;no;Saint Kitts and Nevis;0.0
2020-05-05;no;Saint Lucia;0.0
2020-05-05;no;Saint Vincent and the Grenadines;0.0
2020-05-05;no;San Marino;41.0
2020-05-05;no;Sao Tome and Principe;3.0
2020-05-05;no;Saudi Arabia;200.0
2020-05-05;no;Senegal;11.0
2020-05-05;no;Serbia;200.0
2020-05-05;no;Seychelles;0.0
2020-05-05;no;Sierra Leone;11.0
2020-05-05;no;Singapore;18.0
2020-05-05;no;Slovakia;25.0
2020-05-05;no;Slovenia;98.0
2020-05-05;no;Somalia;38.0
2020-05-05;no;South Africa;148.0
2020-05-05;no;South Sudan;0.0
2020-05-05;no;Spain;25613.0
2020-05-05;no;Sri Lanka;9.0
2020-05-05;no;Sudan;45.0
2020-05-05;no;Suriname;1.0
2020-05-05;no;Sweden;3331.0
2020-05-05;no;Switzerland;1795.0
2020-05-05;no;Syria;3.0
2020-05-05;no;Taiwan*;6.0
2020-05-05;no;Tajikistan;5.0
2020-05-05;no;Tanzania;16.0
2020-05-05;no;Thailand;54.0
2020-05-05;no;Timor-Leste;0.0
2020-05-05;no;Togo;9.0
2020-05-05;no;Trinidad and Tobago;8.0
2020-05-05;no;Tunisia;43.0
2020-05-05;no;Turkey;3520.0
2020-05-05;no;US;74186.0
2020-05-05;no;Uganda;0.0
2020-05-05;no;Ukraine;316.0
2020-05-05;no;United Arab Emirates;146.0
2020-05-05;no;United Kingdom;29216.0
2020-05-05;no;Uruguay;17.0
2020-05-05;no;Uzbekistan;10.0
2020-05-05;no;Venezuela;10.0
2020-05-05;no;Vietnam;0.0
2020-05-05;no;West Bank and Gaza;2.0
2020-05-05;no;Western Sahara;0.0
2020-05-05;no;Yemen;4.0
2020-05-05;no;Zambia;3.0
2020-05-05;no;Zimbabwe;4.0
2020-05-06;Alberta;Canada;112.0
2020-05-06;Anguilla;United Kingdom;0.0
2020-05-06;Anhui;China;6.0
2020-05-06;Aruba;Netherlands;2.0
2020-05-06;Australian Capital Territory;Australia;3.0
2020-05-06;Beijing;China;9.0
2020-05-06;Bermuda;United Kingdom;7.0
2020-05-06;Bonaire, Sint Eustatius and Saba;Netherlands;0.0
2020-05-06;British Columbia;Canada;124.0
2020-05-06;British Virgin Islands;United Kingdom;1.0
2020-05-06;Cayman Islands;United Kingdom;1.0
2020-05-06;Channel Islands;United Kingdom;40.0
2020-05-06;Chongqing;China;6.0
2020-05-06;Curacao;Netherlands;1.0
2020-05-06;Diamond Princess;Canada;1.0
2020-05-06;Falkland Islands (Malvinas);United Kingdom;0.0
2020-05-06;Faroe Islands;Denmark;0.0
2020-05-06;French Guiana;France;1.0
2020-05-06;French Polynesia;France;0.0
2020-05-06;Fujian;China;1.0
2020-05-06;Gansu;China;2.0
2020-05-06;Gibraltar;United Kingdom;0.0
2020-05-06;Grand Princess;Canada;0.0
2020-05-06;Greenland;Denmark;0.0
2020-05-06;Guadeloupe;France;13.0
2020-05-06;Guangdong;China;8.0
2020-05-06;Guangxi;China;2.0
2020-05-06;Guizhou;China;2.0
2020-05-06;Hainan;China;6.0
2020-05-06;Hebei;China;6.0
2020-05-06;Heilongjiang;China;13.0
2020-05-06;Henan;China;22.0
2020-05-06;Hong Kong;China;4.0
2020-05-06;Hubei;China;4512.0
2020-05-06;Hunan;China;4.0
2020-05-06;Inner Mongolia;China;1.0
2020-05-06;Isle of Man;United Kingdom;23.0
2020-05-06;Jiangsu;China;0.0
2020-05-06;Jiangxi;China;1.0
2020-05-06;Jilin;China;1.0
2020-05-06;Liaoning;China;2.0
2020-05-06;Macau;China;0.0
2020-05-06;Manitoba;Canada;7.0
2020-05-06;Martinique;France;14.0
2020-05-06;Mayotte;France;9.0
2020-05-06;Montserrat;United Kingdom;1.0
2020-05-06;New Brunswick;Canada;0.0
2020-05-06;New Caledonia;France;0.0
2020-05-06;New South Wales;Australia;44.0
2020-05-06;Newfoundland and Labrador;Canada;3.0
2020-05-06;Ningxia;China;0.0
2020-05-06;Northern Territory;Australia;0.0
2020-05-06;Northwest Territories;Canada;0.0
2020-05-06;Nova Scotia;Canada;41.0
2020-05-06;Ontario;Canada;1560.0
2020-05-06;Prince Edward Island;Canada;0.0
2020-05-06;Qinghai;China;0.0
2020-05-06;Quebec;Canada;2511.0
2020-05-06;Queensland;Australia;6.0
2020-05-06;Reunion;France;0.0
2020-05-06;Saint Barthelemy;France;0.0
2020-05-06;Saint Pierre and Miquelon;France;0.0
2020-05-06;Saskatchewan;Canada;7.0
2020-05-06;Shaanxi;China;3.0
2020-05-06;Shandong;China;7.0
2020-05-06;Shanghai;China;7.0
2020-05-06;Shanxi;China;0.0
2020-05-06;Sichuan;China;3.0
2020-05-06;Sint Maarten;Netherlands;14.0
2020-05-06;South Australia;Australia;4.0
2020-05-06;St Martin;France;3.0
2020-05-06;Tasmania;Australia;13.0
2020-05-06;Tianjin;China;3.0
2020-05-06;Tibet;China;0.0
2020-05-06;Turks and Caicos Islands;United Kingdom;1.0
2020-05-06;Victoria;Australia;18.0
2020-05-06;Western Australia;Australia;9.0
2020-05-06;Xinjiang;China;3.0
2020-05-06;Yukon;Canada;0.0
2020-05-06;Yunnan;China;2.0
2020-05-06;Zhejiang;China;1.0
2020-05-06;no;Afghanistan;104.0
2020-05-06;no;Albania;31.0
2020-05-06;no;Algeria;476.0
2020-05-06;no;Andorra;46.0
2020-05-06;no;Angola;2.0
2020-05-06;no;Antigua and Barbuda;3.0
2020-05-06;no;Argentina;273.0
2020-05-06;no;Armenia;40.0
2020-05-06;no;Austria;608.0
2020-05-06;no;Azerbaijan;28.0
2020-05-06;no;Bahamas;11.0
2020-05-06;no;Bahrain;8.0
2020-05-06;no;Bangladesh;186.0
2020-05-06;no;Barbados;7.0
2020-05-06;no;Belarus;112.0
2020-05-06;no;Belgium;8339.0
2020-05-06;no;Belize;2.0
2020-05-06;no;Benin;2.0
2020-05-06;no;Bhutan;0.0
2020-05-06;no;Bolivia;91.0
2020-05-06;no;Bosnia and Herzegovina;86.0
2020-05-06;no;Botswana;1.0
2020-05-06;no;Brazil;8588.0
2020-05-06;no;Brunei;1.0
2020-05-06;no;Bulgaria;84.0
2020-05-06;no;Burkina Faso;48.0
2020-05-06;no;Burma;6.0
2020-05-06;no;Burundi;1.0
2020-05-06;no;Cabo Verde;2.0
2020-05-06;no;Cambodia;0.0
2020-05-06;no;Cameroon;108.0
2020-05-06;no;Central African Republic;0.0
2020-05-06;no;Chad;17.0
2020-05-06;no;Chile;281.0
2020-05-06;no;Colombia;397.0
2020-05-06;no;Comoros;1.0
2020-05-06;no;Congo (Brazzaville);10.0
2020-05-06;no;Congo (Kinshasa);35.0
2020-05-06;no;Costa Rica;6.0
2020-05-06;no;Cote d'Ivoire;18.0
2020-05-06;no;Croatia;85.0
2020-05-06;no;Cuba;69.0
2020-05-06;no;Cyprus;15.0
2020-05-06;no;Czechia;262.0
2020-05-06;no;Denmark;506.0
2020-05-06;no;Diamond Princess;13.0
2020-05-06;no;Djibouti;3.0
2020-05-06;no;Dominica;0.0
2020-05-06;no;Dominican Republic;362.0
2020-05-06;no;Ecuador;1618.0
2020-05-06;no;Egypt;469.0
2020-05-06;no;El Salvador;15.0
2020-05-06;no;Equatorial Guinea;4.0
2020-05-06;no;Eritrea;0.0
2020-05-06;no;Estonia;55.0
2020-05-06;no;Eswatini;2.0
2020-05-06;no;Ethiopia;4.0
2020-05-06;no;Fiji;0.0
2020-05-06;no;Finland;252.0
2020-05-06;no;France;25772.0
2020-05-06;no;Gabon;6.0
2020-05-06;no;Gambia;1.0
2020-05-06;no;Georgia;9.0
2020-05-06;no;Germany;7275.0
2020-05-06;no;Ghana;18.0
2020-05-06;no;Greece;147.0
2020-05-06;no;Grenada;0.0
2020-05-06;no;Guatemala;21.0
2020-05-06;no;Guinea;11.0
2020-05-06;no;Guinea-Bissau;2.0
2020-05-06;no;Guyana;10.0
2020-05-06;no;Haiti;12.0
2020-05-06;no;Holy See;0.0
2020-05-06;no;Honduras;99.0
2020-05-06;no;Hungary;373.0
2020-05-06;no;Iceland;10.0
2020-05-06;no;India;1785.0
2020-05-06;no;Indonesia;895.0
2020-05-06;no;Iran;6418.0
2020-05-06;no;Iraq;102.0
2020-05-06;no;Ireland;1375.0
2020-05-06;no;Israel;239.0
2020-05-06;no;Italy;29684.0
2020-05-06;no;Jamaica;9.0
2020-05-06;no;Japan;605.0
2020-05-06;no;Jordan;9.0
2020-05-06;no;Kazakhstan;30.0
2020-05-06;no;Kenya;26.0
2020-05-06;no;Korea, South;256.0
2020-05-06;no;Kosovo;26.0
2020-05-06;no;Kuwait;42.0
2020-05-06;no;Kyrgyzstan;12.0
2020-05-06;no;Laos;0.0
2020-05-06;no;Latvia;17.0
2020-05-06;no;Lebanon;25.0
2020-05-06;no;Lesotho;0.0
2020-05-06;no;Liberia;20.0
2020-05-06;no;Libya;3.0
2020-05-06;no;Liechtenstein;1.0
2020-05-06;no;Lithuania;48.0
2020-05-06;no;Luxembourg;98.0
2020-05-06;no;MS Zaandam;2.0
2020-05-06;no;Madagascar;0.0
2020-05-06;no;Malawi;3.0
2020-05-06;no;Malaysia;107.0
2020-05-06;no;Maldives;2.0
2020-05-06;no;Mali;32.0
2020-05-06;no;Malta;5.0
2020-05-06;no;Mauritania;1.0
2020-05-06;no;Mauritius;10.0
2020-05-06;no;Mexico;2704.0
2020-05-06;no;Moldova;143.0
2020-05-06;no;Monaco;4.0
2020-05-06;no;Mongolia;0.0
2020-05-06;no;Montenegro;8.0
2020-05-06;no;Morocco;183.0
2020-05-06;no;Mozambique;0.0
2020-05-06;no;Namibia;0.0
2020-05-06;no;Nepal;0.0
2020-05-06;no;Netherlands;5204.0
2020-05-06;no;New Zealand;21.0
2020-05-06;no;Nicaragua;5.0
2020-05-06;no;Niger;38.0
2020-05-06;no;Nigeria;103.0
2020-05-06;no;North Macedonia;88.0
2020-05-06;no;Norway;216.0
2020-05-06;no;Oman;13.0
2020-05-06;no;Pakistan;585.0
2020-05-06;no;Panama;218.0
2020-05-06;no;Papua New Guinea;0.0
2020-05-06;no;Paraguay;10.0
2020-05-06;no;Peru;1533.0
2020-05-06;no;Philippines;658.0
2020-05-06;no;Poland;733.0
2020-05-06;no;Portugal;1089.0
2020-05-06;no;Qatar;12.0
2020-05-06;no;Romania;864.0
2020-05-06;no;Russia;1537.0
2020-05-06;no;Rwanda;0.0
2020-05-06;no;Saint Kitts and Nevis;0.0
2020-05-06;no;Saint Lucia;0.0
2020-05-06;no;Saint Vincent and the Grenadines;0.0
2020-05-06;no;San Marino;41.0
2020-05-06;no;Sao Tome and Principe;3.0
2020-05-06;no;Saudi Arabia;209.0
2020-05-06;no;Senegal;12.0
2020-05-06;no;Serbia;203.0
2020-05-06;no;Seychelles;0.0
2020-05-06;no;Sierra Leone;14.0
2020-05-06;no;Singapore;20.0
2020-05-06;no;Slovakia;25.0
2020-05-06;no;Slovenia;99.0
2020-05-06;no;Somalia;39.0
2020-05-06;no;South Africa;153.0
2020-05-06;no;South Sudan;0.0
2020-05-06;no;Spain;25857.0
2020-05-06;no;Sri Lanka;9.0
2020-05-06;no;Sudan;49.0
2020-05-06;no;Suriname;1.0
2020-05-06;no;Sweden;3411.0
2020-05-06;no;Switzerland;1805.0
2020-05-06;no;Syria;3.0
2020-05-06;no;Taiwan*;6.0
2020-05-06;no;Tajikistan;8.0
2020-05-06;no;Tanzania;16.0
2020-05-06;no;Thailand;55.0
2020-05-06;no;Timor-Leste;0.0
2020-05-06;no;Togo;9.0
2020-05-06;no;Trinidad and Tobago;8.0
2020-05-06;no;Tunisia;43.0
2020-05-06;no;Turkey;3584.0
2020-05-06;no;US;76550.0
2020-05-06;no;Uganda;0.0
2020-05-06;no;Ukraine;327.0
2020-05-06;no;United Arab Emirates;157.0
2020-05-06;no;United Kingdom;29863.0
2020-05-06;no;Uruguay;17.0
2020-05-06;no;Uzbekistan;10.0
2020-05-06;no;Venezuela;10.0
2020-05-06;no;Vietnam;0.0
2020-05-06;no;West Bank and Gaza;2.0
2020-05-06;no;Western Sahara;0.0
2020-05-06;no;Yemen;5.0
2020-05-06;no;Zambia;4.0
2020-05-06;no;Zimbabwe;4.0
2020-05-07;Alberta;Canada;114.0
2020-05-07;Anguilla;United Kingdom;0.0
2020-05-07;Anhui;China;6.0
2020-05-07;Aruba;Netherlands;3.0
2020-05-07;Australian Capital Territory;Australia;3.0
2020-05-07;Beijing;China;9.0
2020-05-07;Bermuda;United Kingdom;7.0
2020-05-07;Bonaire, Sint Eustatius and Saba;Netherlands;0.0
2020-05-07;British Columbia;Canada;126.0
2020-05-07;British Virgin Islands;United Kingdom;1.0
2020-05-07;Cayman Islands;United Kingdom;1.0
2020-05-07;Channel Islands;United Kingdom;40.0
2020-05-07;Chongqing;China;6.0
2020-05-07;Curacao;Netherlands;1.0
2020-05-07;Diamond Princess;Canada;1.0
2020-05-07;Falkland Islands (Malvinas);United Kingdom;0.0
2020-05-07;Faroe Islands;Denmark;0.0
2020-05-07;French Guiana;France;1.0
2020-05-07;French Polynesia;France;0.0
2020-05-07;Fujian;China;1.0
2020-05-07;Gansu;China;2.0
2020-05-07;Gibraltar;United Kingdom;0.0
2020-05-07;Grand Princess;Canada;0.0
2020-05-07;Greenland;Denmark;0.0
2020-05-07;Guadeloupe;France;13.0
2020-05-07;Guangdong;China;8.0
2020-05-07;Guangxi;China;2.0
2020-05-07;Guizhou;China;2.0
2020-05-07;Hainan;China;6.0
2020-05-07;Hebei;China;6.0
2020-05-07;Heilongjiang;China;13.0
2020-05-07;Henan;China;22.0
2020-05-07;Hong Kong;China;4.0
2020-05-07;Hubei;China;4512.0
2020-05-07;Hunan;China;4.0
2020-05-07;Inner Mongolia;China;1.0
2020-05-07;Isle of Man;United Kingdom;23.0
2020-05-07;Jiangsu;China;0.0
2020-05-07;Jiangxi;China;1.0
2020-05-07;Jilin;China;1.0
2020-05-07;Liaoning;China;2.0
2020-05-07;Macau;China;0.0
2020-05-07;Manitoba;Canada;7.0
2020-05-07;Martinique;France;14.0
2020-05-07;Mayotte;France;10.0
2020-05-07;Montserrat;United Kingdom;1.0
2020-05-07;New Brunswick;Canada;0.0
2020-05-07;New Caledonia;France;0.0
2020-05-07;New South Wales;Australia;44.0
2020-05-07;Newfoundland and Labrador;Canada;3.0
2020-05-07;Ningxia;China;0.0
2020-05-07;Northern Territory;Australia;0.0
2020-05-07;Northwest Territories;Canada;0.0
2020-05-07;Nova Scotia;Canada;44.0
2020-05-07;Ontario;Canada;1607.0
2020-05-07;Prince Edward Island;Canada;0.0
2020-05-07;Qinghai;China;0.0
2020-05-07;Quebec;Canada;2632.0
2020-05-07;Queensland;Australia;6.0
2020-05-07;Reunion;France;0.0
2020-05-07;Saint Barthelemy;France;0.0
2020-05-07;Saint Pierre and Miquelon;France;0.0
2020-05-07;Saskatchewan;Canada;7.0
2020-05-07;Shaanxi;China;3.0
2020-05-07;Shandong;China;7.0
2020-05-07;Shanghai;China;7.0
2020-05-07;Shanxi;China;0.0
2020-05-07;Sichuan;China;3.0
2020-05-07;Sint Maarten;Netherlands;14.0
2020-05-07;South Australia;Australia;4.0
2020-05-07;St Martin;France;3.0
2020-05-07;Tasmania;Australia;13.0
2020-05-07;Tianjin;China;3.0
2020-05-07;Tibet;China;0.0
2020-05-07;Turks and Caicos Islands;United Kingdom;1.0
2020-05-07;Victoria;Australia;18.0
2020-05-07;Western Australia;Australia;9.0
2020-05-07;Xinjiang;China;3.0
2020-05-07;Yukon;Canada;0.0
2020-05-07;Yunnan;China;2.0
2020-05-07;Zhejiang;China;1.0
2020-05-07;no;Afghanistan;106.0
2020-05-07;no;Albania;31.0
2020-05-07;no;Algeria;483.0
2020-05-07;no;Andorra;47.0
2020-05-07;no;Angola;2.0
2020-05-07;no;Antigua and Barbuda;3.0
2020-05-07;no;Argentina;282.0
2020-05-07;no;Armenia;42.0
2020-05-07;no;Austria;609.0
2020-05-07;no;Azerbaijan;28.0
2020-05-07;no;Bahamas;11.0
2020-05-07;no;Bahrain;8.0
2020-05-07;no;Bangladesh;199.0
2020-05-07;no;Barbados;7.0
2020-05-07;no;Belarus;116.0
2020-05-07;no;Belgium;8415.0
2020-05-07;no;Belize;2.0
2020-05-07;no;Benin;2.0
2020-05-07;no;Bhutan;0.0
2020-05-07;no;Bolivia;102.0
2020-05-07;no;Bosnia and Herzegovina;90.0
2020-05-07;no;Botswana;1.0
2020-05-07;no;Brazil;9190.0
2020-05-07;no;Brunei;1.0
2020-05-07;no;Bulgaria;84.0
2020-05-07;no;Burkina Faso;48.0
2020-05-07;no;Burma;6.0
2020-05-07;no;Burundi;1.0
2020-05-07;no;Cabo Verde;2.0
2020-05-07;no;Cambodia;0.0
2020-05-07;no;Cameroon;108.0
2020-05-07;no;Central African Republic;0.0
2020-05-07;no;Chad;27.0
2020-05-07;no;Chile;285.0
2020-05-07;no;Colombia;407.0
2020-05-07;no;Comoros;1.0
2020-05-07;no;Congo (Brazzaville);10.0
2020-05-07;no;Congo (Kinshasa);36.0
2020-05-07;no;Costa Rica;6.0
2020-05-07;no;Cote d'Ivoire;20.0
2020-05-07;no;Croatia;86.0
2020-05-07;no;Cuba;73.0
2020-05-07;no;Cyprus;15.0
2020-05-07;no;Czechia;270.0
2020-05-07;no;Denmark;514.0
2020-05-07;no;Diamond Princess;13.0
2020-05-07;no;Djibouti;3.0
2020-05-07;no;Dominica;0.0
2020-05-07;no;Dominican Republic;373.0
2020-05-07;no;Ecuador;1654.0
2020-05-07;no;Egypt;482.0
2020-05-07;no;El Salvador;15.0
2020-05-07;no;Equatorial Guinea;4.0
2020-05-07;no;Eritrea;0.0
2020-05-07;no;Estonia;56.0
2020-05-07;no;Eswatini;2.0
2020-05-07;no;Ethiopia;4.0
2020-05-07;no;Fiji;0.0
2020-05-07;no;Finland;255.0
2020-05-07;no;France;25949.0
2020-05-07;no;Gabon;8.0
2020-05-07;no;Gambia;1.0
2020-05-07;no;Georgia;9.0
2020-05-07;no;Germany;7392.0
2020-05-07;no;Ghana;18.0
2020-05-07;no;Greece;148.0
2020-05-07;no;Grenada;0.0
2020-05-07;no;Guatemala;23.0
2020-05-07;no;Guinea;11.0
2020-05-07;no;Guinea-Bissau;2.0
2020-05-07;no;Guyana;10.0
2020-05-07;no;Haiti;12.0
